"","Age","Workclass","Fnlwgt","Education","Education.num","Marital.status","Occupation","Relationship","Race","Sex","Capital.gain","Capital.loss","Hours.per.week","Native.country","Above.Limit"
"441",29,5,363425,10,13,5,10,2,5,2,0,0,40,39,1
"442",45,5,45857,12,9,1,1,2,5,1,0,0,28,39,1
"443",24,2,191073,12,9,5,2,4,5,2,0,0,40,39,1
"444",44,5,116632,16,10,3,10,1,5,2,0,0,40,39,2
"445",27,5,405855,7,5,5,3,3,5,2,0,0,40,26,1
"446",20,5,298227,16,10,5,12,2,5,2,0,0,35,39,1
"447",44,5,290521,12,9,7,4,5,3,1,0,0,40,39,1
"448",51,5,56915,12,9,3,3,1,1,2,0,0,40,39,1
"449",20,5,146538,12,9,3,7,1,5,2,0,0,40,39,1
"451",19,5,206399,12,9,5,7,4,3,1,0,0,40,39,1
"452",45,6,197332,16,10,3,3,1,5,2,0,0,55,39,2
"453",60,5,245062,12,9,3,3,1,5,2,0,0,40,39,2
"454",42,5,197583,8,12,3,4,1,3,2,0,0,40,39,2
"455",44,7,234885,12,9,3,12,6,5,1,0,0,40,39,2
"456",40,5,72887,9,11,3,7,1,2,2,0,0,40,39,2
"457",30,5,180374,12,9,3,4,6,5,1,0,0,40,39,1
"458",38,5,351299,16,10,3,14,1,3,2,0,0,50,39,1
"459",23,5,54012,12,9,3,14,1,5,2,0,0,60,39,1
"460",32,1,115745,16,10,3,3,1,5,2,0,0,40,39,1
"461",44,5,116632,8,12,5,5,4,5,2,0,0,40,39,1
"462",54,3,288825,12,9,3,14,1,3,2,0,0,40,39,1
"463",32,5,132601,10,13,3,10,1,5,2,0,0,50,39,1
"464",50,5,193374,4,2,4,3,5,5,2,0,0,40,39,1
"465",24,5,170070,10,13,5,13,2,5,1,0,0,20,39,1
"466",37,5,126708,12,9,3,1,6,5,1,0,0,60,39,1
"467",52,5,35598,12,9,1,14,5,5,2,0,0,40,39,1
"468",38,5,33983,16,10,3,14,1,5,2,0,0,40,39,1
"469",49,5,192776,13,14,3,4,1,5,2,0,1977,45,39,2
"471",60,5,201965,16,10,5,10,5,5,2,0,0,40,39,2
"472",22,1,139883,16,10,5,3,4,5,2,0,0,40,39,1
"473",35,5,285020,12,9,5,3,2,5,2,0,0,40,39,1
"474",30,5,303990,12,9,5,14,2,5,2,0,0,60,39,1
"475",67,5,49401,9,11,1,8,2,5,1,0,0,24,39,1
"476",46,5,279196,10,13,5,3,2,5,1,0,0,40,39,1
"478",22,5,281432,16,10,5,6,4,5,2,0,0,30,39,1
"479",27,5,161155,1,6,5,8,2,5,2,0,0,40,39,1
"480",23,5,197904,12,9,5,8,5,5,1,0,0,35,39,1
"481",33,5,111746,8,12,3,3,1,5,2,0,0,45,32,1
"482",43,7,170721,16,10,3,3,1,5,2,0,0,20,39,1
"483",28,8,70100,10,13,5,10,2,5,2,0,0,20,39,1
"484",41,5,193626,12,9,4,3,5,5,1,0,0,40,39,1
"485",52,1,271749,3,8,5,3,3,3,2,594,0,40,39,1
"486",25,5,189775,16,10,4,1,4,3,1,0,0,20,39,1
"487",63,1,401531,4,2,3,3,1,5,2,0,0,35,39,1
"488",59,3,286967,12,9,3,14,1,5,2,0,0,45,39,1
"489",45,3,164427,10,13,1,10,5,5,1,0,0,40,39,1
"490",38,5,91039,10,13,3,12,1,5,2,15024,0,60,39,2
"491",40,5,347934,12,9,5,8,2,5,1,0,0,35,39,1
"492",46,2,371373,12,9,1,1,2,5,2,0,0,40,39,1
"493",35,5,32220,8,12,5,4,2,5,1,0,0,60,39,1
"494",34,5,187251,12,9,1,10,5,5,1,0,0,25,39,1
"495",33,5,178107,10,13,5,3,4,5,2,0,0,20,39,1
"496",41,5,343121,12,9,1,1,5,5,1,0,0,36,39,1
"497",20,5,262749,16,10,5,7,4,5,2,0,0,40,39,1
"498",23,5,403107,5,3,5,8,4,5,2,0,0,40,8,1
"499",26,5,64293,16,10,5,10,2,5,1,0,0,35,39,1
"500",72,1,303588,12,9,3,3,1,5,2,0,0,20,39,1
"501",23,3,324960,12,9,5,5,2,5,2,0,0,40,31,1
"502",62,3,114060,12,9,3,14,1,5,2,0,0,40,39,1
"503",52,5,48925,16,10,3,1,1,5,2,0,0,40,39,1
"504",58,5,180980,16,10,1,8,5,5,1,0,0,42,10,1
"505",25,5,181054,10,13,5,12,2,5,1,0,0,40,39,1
"506",24,5,388093,10,13,5,4,2,3,2,0,0,40,39,1
"508",43,5,112131,16,10,3,4,1,5,2,0,0,40,39,1
"509",47,3,543162,12,9,6,1,5,3,1,0,0,40,39,1
"510",39,5,91996,12,9,1,8,5,5,1,0,0,40,39,1
"511",49,5,141944,9,11,4,6,5,5,2,0,1380,42,39,1
"512",53,1,251804,5,3,7,3,5,3,1,0,0,30,39,1
"513",32,5,37070,9,11,5,3,2,5,2,0,0,45,39,1
"514",34,5,337587,16,10,3,10,1,5,2,0,0,50,39,2
"515",28,5,189346,12,9,1,3,2,5,2,0,0,45,39,1
"516",57,1,222216,9,11,7,3,5,5,1,0,0,38,39,1
"517",25,5,267044,16,10,5,1,2,1,1,0,0,20,39,1
"518",20,1,214635,16,10,5,3,4,5,2,0,0,24,39,1
"519",21,1,204226,16,10,5,3,5,5,1,0,0,35,39,1
"520",34,5,108116,10,13,3,10,1,5,2,0,0,50,39,2
"522",50,5,196232,12,9,3,4,1,5,2,7688,0,50,39,2
"523",24,3,248344,16,10,1,6,2,3,2,0,0,50,39,1
"524",37,3,186035,16,10,3,13,1,5,2,0,0,45,39,2
"525",44,5,177905,16,10,1,7,5,5,2,0,0,58,39,2
"526",28,5,85812,16,10,3,12,6,5,1,0,0,40,39,1
"527",42,5,221172,10,13,3,4,1,5,2,0,0,40,39,2
"529",38,7,190387,12,9,3,3,1,5,2,0,0,50,39,1
"530",44,7,202692,13,14,3,10,1,5,2,0,0,40,39,1
"531",44,5,109339,2,7,1,7,5,4,1,0,0,46,33,1
"532",26,5,108658,12,9,5,7,2,5,2,0,0,40,39,1
"533",36,5,197202,12,9,3,8,1,3,2,0,0,40,39,1
"534",41,5,101739,8,12,3,4,6,5,1,0,0,50,39,2
"535",67,5,231559,15,15,3,10,1,5,2,20051,0,48,39,2
"536",39,3,207853,3,8,3,13,1,5,2,0,0,50,39,1
"537",57,5,190942,4,2,7,9,2,3,1,0,0,30,39,1
"538",29,5,102345,9,11,6,3,2,5,2,0,0,40,39,1
"539",31,6,41493,10,13,5,5,2,5,1,0,0,45,39,1
"540",34,1,190027,12,9,5,3,5,3,1,0,0,40,39,1
"541",44,5,210525,16,10,3,14,1,5,2,0,0,40,39,1
"542",29,5,133937,11,16,5,10,4,5,2,0,0,40,39,1
"543",30,5,237903,16,10,5,6,5,5,1,0,0,40,39,1
"544",27,5,163862,12,9,5,14,2,5,2,0,0,40,39,1
"545",27,5,201872,16,10,3,12,1,5,2,0,0,50,39,1
"546",32,5,84179,12,9,5,6,2,5,1,0,0,45,39,1
"548",35,3,233327,16,10,3,11,1,5,2,0,0,40,39,1
"549",21,5,259510,12,9,5,6,4,5,2,0,0,36,39,1
"550",28,5,184831,16,10,5,3,5,5,2,0,0,40,39,1
"551",46,7,245724,16,10,1,4,2,5,2,0,0,50,39,1
"552",36,7,27053,12,9,6,8,5,5,1,0,0,40,39,1
"553",72,5,205343,2,7,7,1,5,5,1,0,0,40,39,1
"554",35,5,229328,12,9,3,7,6,3,1,0,0,40,39,1
"555",33,2,319560,9,11,1,3,5,3,1,0,0,40,39,2
"556",69,5,136218,2,7,5,7,2,5,1,0,0,40,39,1
"557",35,5,54576,12,9,3,7,1,5,2,0,0,40,39,1
"558",31,5,323069,12,9,6,1,5,5,1,0,0,20,39,1
"559",34,5,148291,12,9,3,13,6,5,1,0,0,32,39,1
"560",30,5,152453,2,7,3,8,1,5,2,0,0,40,26,1
"561",28,5,114053,10,13,5,14,2,5,2,0,0,55,39,1
"562",54,5,212960,10,13,3,12,1,5,2,0,0,35,39,2
"563",47,5,264052,16,10,3,10,1,5,2,0,0,50,39,2
"564",24,5,82804,12,9,5,6,5,3,1,0,0,40,39,1
"565",52,7,334273,10,13,3,10,1,5,2,0,0,60,39,2
"566",20,5,27337,12,9,5,6,4,1,2,0,0,48,39,1
"567",43,6,188436,13,14,3,4,1,5,2,5013,0,45,39,1
"568",45,5,433665,6,4,6,8,5,5,1,0,0,40,26,1
"569",29,7,110663,12,9,6,3,2,5,2,0,0,35,39,1
"570",47,5,87490,13,14,1,4,5,5,2,0,0,42,39,1
"571",24,5,354351,12,9,5,3,4,5,2,0,0,40,39,1
"572",51,5,95469,12,9,3,10,1,5,2,0,0,40,39,1
"574",37,5,22463,9,11,3,3,1,5,2,0,1977,40,39,2
"576",29,5,350162,10,13,3,4,6,5,2,0,0,40,39,2
"577",18,1,165532,3,8,5,3,4,5,2,0,0,25,39,1
"578",36,7,28738,8,12,1,12,5,5,1,0,0,35,39,1
"579",58,3,283635,10,13,5,10,2,5,1,0,0,40,39,1
"580",26,7,86646,16,10,3,3,1,5,2,0,0,45,39,1
"581",65,1,195733,16,10,3,3,1,5,2,0,0,30,39,2
"582",57,5,69884,12,9,3,12,1,5,2,0,0,40,39,2
"583",59,5,199713,12,9,3,3,1,5,2,0,0,40,39,1
"584",27,5,181659,12,9,3,7,1,5,2,0,0,40,39,1
"585",31,7,340939,10,13,5,13,2,5,2,0,0,40,39,1
"586",21,5,197747,16,10,5,12,4,5,1,0,0,24,39,1
"587",29,5,34292,16,10,5,1,2,5,2,0,0,60,39,1
"588",18,5,156764,2,7,5,8,4,5,2,0,0,40,39,1
"589",52,5,25826,1,6,3,3,1,5,2,0,1887,47,39,2
"591",42,1,137390,12,9,3,3,1,5,2,0,0,40,39,1
"592",55,1,105138,12,9,3,3,6,2,1,0,0,40,39,1
"593",60,5,39352,6,4,5,14,2,5,2,0,0,48,39,2
"594",31,5,168387,10,13,3,10,1,5,2,7688,0,40,2,2
"595",23,5,117789,10,13,5,1,4,5,1,0,0,40,39,1
"596",27,5,267147,12,9,5,12,4,5,2,0,0,40,39,1
"597",23,1,99399,16,10,5,3,5,1,1,0,0,25,39,1
"598",42,7,214242,15,15,3,10,1,5,2,0,1902,50,39,2
"599",25,5,200408,16,10,5,13,2,5,2,2174,0,40,39,1
"600",49,5,136455,10,13,5,10,2,5,1,0,0,45,39,1
"601",32,5,239824,10,13,5,13,2,5,2,0,0,40,39,1
"602",19,5,217039,16,10,5,1,4,5,2,0,0,28,39,1
"603",60,5,51290,6,4,1,8,2,5,1,0,0,40,39,1
"604",42,3,175674,7,5,3,8,1,5,2,0,0,40,39,1
"605",35,7,194404,8,12,5,5,2,5,2,0,0,40,39,1
"606",48,5,45612,12,9,5,1,5,3,1,0,0,37,39,1
"607",51,5,410114,13,14,3,3,1,5,2,0,0,40,39,2
"608",29,5,182521,12,9,5,3,2,1,2,0,0,40,39,1
"609",36,3,339772,12,9,6,4,2,3,2,0,0,40,39,1
"610",17,5,169658,1,6,5,8,4,5,1,0,0,21,39,1
"611",52,5,200853,13,14,1,10,2,5,1,6849,0,60,39,1
"612",24,5,247564,12,9,5,3,2,5,2,0,0,40,39,1
"613",24,5,249909,12,9,3,6,1,5,2,0,0,50,39,1
"614",26,3,208122,10,13,5,10,4,5,2,1055,0,40,39,1
"615",27,5,109881,10,13,5,8,4,5,1,0,0,20,39,1
"616",39,5,207824,12,9,5,6,4,5,2,0,0,60,39,1
"617",30,5,369027,12,9,3,14,1,3,2,0,0,45,39,1
"618",50,7,114117,12,9,3,4,1,5,2,0,0,32,39,1
"619",52,6,51048,10,13,3,12,1,5,2,0,0,55,39,1
"620",46,5,102388,15,15,3,10,1,5,2,15024,0,45,39,2
"621",23,5,190483,10,13,5,12,4,5,1,0,0,20,39,1
"622",45,5,462440,2,7,7,8,2,3,1,0,0,20,39,1
"623",65,5,109351,7,5,7,9,5,3,1,0,0,24,39,1
"624",29,5,34383,9,11,3,14,1,5,2,0,0,55,39,1
"625",47,5,241832,7,5,4,6,5,5,2,0,0,40,8,1
"626",30,5,124187,12,9,5,5,4,3,2,0,0,60,39,1
"627",34,5,153614,12,9,3,12,1,5,2,0,0,45,39,2
"629",33,5,205469,16,10,3,4,1,5,2,0,0,40,39,2
"630",49,5,268090,10,13,3,12,1,5,2,0,0,26,39,2
"631",47,7,165039,16,10,5,8,5,3,1,0,0,40,39,1
"632",49,3,120451,1,6,6,8,5,3,1,0,0,40,39,1
"633",43,5,154374,16,10,3,3,1,5,2,15024,0,60,39,2
"634",30,5,103649,10,13,3,1,6,3,1,0,0,40,39,2
"635",58,7,35723,12,9,3,3,1,5,2,0,0,60,39,1
"637",21,5,226181,10,13,5,6,2,5,2,0,0,40,39,1
"638",33,5,175697,10,13,3,4,1,5,2,15024,0,60,39,2
"639",47,6,248145,5,3,3,14,1,5,2,0,0,50,5,1
"640",52,7,289436,11,16,3,10,1,5,2,0,0,60,39,2
"641",26,5,75654,12,9,1,3,2,5,2,0,0,55,39,1
"642",60,5,199378,12,9,3,3,1,5,2,0,0,40,39,1
"643",21,5,160968,16,10,5,6,4,5,2,0,0,40,39,1
"644",36,5,188563,16,10,3,12,1,5,2,5178,0,50,39,2
"645",31,5,55849,16,10,3,3,1,5,2,0,0,45,39,1
"646",50,6,195322,11,16,6,10,2,5,2,0,0,40,39,2
"647",31,3,402089,12,9,1,1,5,5,1,0,0,40,39,1
"649",58,1,158611,12,9,3,3,1,5,2,0,0,50,39,1
"650",30,8,169496,10,13,3,13,1,5,2,0,0,40,39,2
"651",20,5,130959,16,10,5,8,4,5,2,0,0,20,39,1
"652",24,5,556660,12,9,5,4,3,5,2,4101,0,50,39,1
"653",35,5,292472,11,16,3,10,1,2,2,0,0,40,36,2
"654",38,8,143774,16,10,6,4,2,5,1,0,0,45,39,1
"655",27,5,288341,12,9,5,7,4,5,1,0,0,32,39,1
"656",29,8,71592,16,10,5,1,5,2,1,0,0,40,30,1
"658",34,5,106742,12,9,3,3,1,5,2,0,0,45,39,1
"659",44,5,219288,6,4,3,3,1,5,2,0,0,35,39,1
"660",43,5,174524,12,9,3,7,1,5,2,0,0,40,39,2
"661",44,7,335183,3,8,3,6,1,3,2,0,0,40,39,2
"662",35,5,261293,13,14,5,12,2,5,2,0,0,60,39,1
"663",27,5,111900,16,10,5,10,2,5,2,0,0,40,39,1
"664",43,3,194360,13,14,5,10,2,5,2,0,0,38,39,1
"665",20,5,81145,16,10,5,12,2,5,1,0,0,25,39,1
"666",42,5,341204,8,12,1,10,5,5,1,8614,0,40,39,2
"667",27,8,249362,16,10,3,14,1,5,2,3411,0,40,39,1
"668",42,5,247019,12,9,3,3,1,3,2,0,0,40,39,2
"669",20,1,114746,2,7,4,3,4,2,1,0,1762,40,35,1
"670",24,5,172146,7,5,5,7,2,5,2,0,1721,40,39,1
"671",48,2,110457,16,10,1,4,2,5,2,0,0,40,39,1
"672",17,1,80077,2,7,5,3,4,5,1,0,0,20,39,1
"674",33,5,182556,10,13,3,4,1,5,2,0,0,40,39,2
"675",50,6,219420,12,9,3,12,1,5,2,0,0,50,39,2
"676",22,5,240817,12,9,5,12,4,5,1,2597,0,40,39,1
"678",32,5,226267,16,10,3,1,1,5,2,0,0,40,26,1
"679",31,5,125457,12,9,5,3,2,5,2,0,0,45,39,1
"680",58,7,204021,12,9,7,4,2,5,2,0,0,50,39,1
"681",29,3,92262,12,9,5,11,4,5,2,0,0,48,39,1
"682",37,5,161141,9,11,3,3,1,5,2,0,0,40,32,2
"683",34,7,190290,12,9,3,3,1,5,2,0,0,40,39,2
"684",23,3,430828,16,10,6,4,5,3,2,0,0,40,39,1
"686",34,5,136721,12,9,1,4,2,5,1,0,0,40,39,1
"688",45,3,86644,10,13,3,10,6,5,1,0,0,55,39,1
"689",41,5,195124,13,14,5,4,2,5,2,0,0,35,6,1
"690",26,5,167350,12,9,5,8,3,5,2,0,0,30,39,1
"691",54,3,113000,16,10,3,5,1,5,2,0,0,40,39,1
"692",24,5,140027,16,10,5,7,4,3,1,0,0,45,39,1
"693",42,5,262425,16,10,3,10,1,5,2,0,0,50,39,1
"694",20,5,316702,16,10,5,10,4,5,2,0,0,20,39,1
"695",23,8,335453,10,13,5,13,2,5,1,0,0,20,39,1
"696",25,1,202480,8,12,5,3,3,5,2,0,0,45,39,1
"697",35,5,203628,13,14,5,10,2,5,2,0,0,60,39,2
"698",31,5,118710,13,14,3,13,1,5,2,0,1902,40,39,2
"699",30,5,189620,10,13,5,10,4,5,1,0,0,40,31,1
"700",19,5,475028,12,9,5,12,4,5,1,0,0,20,39,1
"701",36,3,110866,10,13,5,10,2,5,2,0,0,50,39,1
"702",31,5,243605,10,13,7,12,5,5,1,0,1380,40,5,1
"703",21,5,163870,16,10,5,6,4,5,2,0,0,30,39,1
"704",31,7,80145,16,10,3,3,1,5,2,0,0,40,39,1
"706",44,5,63042,10,13,1,4,4,5,1,0,0,50,39,2
"707",40,5,229148,3,8,3,8,1,3,2,0,0,40,23,1
"708",45,5,242552,16,10,5,12,2,3,2,0,0,40,39,1
"709",60,5,177665,12,9,3,3,1,5,2,0,0,35,39,1
"710",18,5,208103,2,7,5,8,3,5,2,0,0,25,39,1
"711",28,5,296450,10,13,3,10,1,5,2,0,0,40,39,1
"712",36,5,70282,16,10,1,1,5,3,1,0,0,40,39,1
"713",36,5,271767,10,13,6,10,2,5,2,0,0,40,39,1
"714",40,5,144995,9,11,3,13,1,5,2,4386,0,40,39,1
"715",36,3,382635,10,13,1,1,5,5,1,0,0,35,16,1
"716",31,5,295697,12,9,6,8,5,3,1,0,0,40,39,1
"717",33,5,194141,12,9,3,7,1,5,2,0,0,40,39,1
"718",19,8,378418,12,9,5,13,4,5,1,0,0,40,39,1
"720",34,5,217460,10,13,3,4,1,5,2,0,0,45,39,2
"721",33,5,182556,12,9,5,8,2,5,2,0,0,40,39,1
"722",41,5,125831,12,9,3,3,1,5,2,0,2051,60,39,1
"723",29,5,271328,10,13,5,10,2,5,2,4650,0,40,39,1
"724",50,3,50459,12,9,3,4,1,5,2,0,0,42,39,2
"725",42,5,162140,10,13,3,4,1,5,2,7298,0,45,39,2
"726",43,5,177937,10,13,5,10,2,5,2,0,0,40,39,2
"727",44,5,111502,12,9,3,12,6,5,1,0,0,40,39,1
"728",20,5,299047,16,10,5,8,2,5,1,0,0,20,39,1
"729",31,5,223212,12,9,3,8,1,5,2,0,0,40,26,1
"730",65,7,118474,2,7,3,4,1,5,2,9386,0,59,39,2
"731",23,5,352139,16,10,5,8,2,5,1,0,0,24,39,1
"732",55,5,173093,16,10,1,1,2,2,1,0,0,40,39,1
"733",26,5,181655,9,11,3,1,1,5,2,0,2377,45,39,1
"735",45,1,51164,16,10,3,3,6,3,1,0,0,40,39,1
"736",35,5,234901,16,10,3,3,1,5,2,2407,0,40,39,1
"737",36,5,131414,16,10,5,12,2,3,1,0,0,36,39,1
"738",43,8,260960,10,13,3,10,1,5,2,0,0,50,39,1
"739",56,5,156052,12,9,7,8,5,3,1,594,0,20,39,1
"740",42,5,279914,10,13,3,13,1,5,2,0,0,40,39,2
"741",19,5,192453,16,10,5,8,3,5,1,0,0,25,39,1
"743",42,5,151408,13,14,5,4,2,5,1,14084,0,50,39,2
"744",26,5,112847,9,11,5,13,4,5,2,0,0,40,39,1
"745",17,5,316929,3,8,5,6,4,5,2,0,0,20,39,1
"746",42,3,126319,10,13,3,10,6,5,1,0,0,40,39,2
"747",55,5,197422,12,9,3,14,1,5,2,7688,0,40,39,2
"748",32,5,267736,16,10,5,1,4,3,1,0,0,40,39,1
"749",29,5,267034,2,7,5,3,4,3,2,0,0,40,14,1
"750",46,8,193047,10,13,3,10,1,5,2,0,0,37,39,1
"751",29,8,356089,10,13,3,4,1,5,2,7688,0,40,39,2
"752",22,5,223515,10,13,5,10,5,5,2,0,0,20,39,1
"753",58,7,87510,1,6,3,3,1,5,2,0,0,40,39,1
"754",23,5,145111,12,9,5,14,5,5,2,0,0,50,39,1
"755",39,5,48093,12,9,5,6,2,5,2,0,0,40,39,1
"756",27,5,31757,9,11,5,3,4,5,2,0,0,38,39,1
"757",54,5,285854,12,9,3,14,1,5,2,0,0,40,39,2
"758",33,3,120064,10,13,5,10,2,5,1,0,0,45,39,1
"759",46,2,167381,12,9,3,1,6,5,1,0,0,40,39,2
"760",37,5,103408,12,9,5,5,2,3,2,0,0,40,39,1
"762",59,3,420537,12,9,3,1,6,5,1,0,0,38,39,2
"763",34,3,119411,12,9,1,11,5,5,2,0,0,40,32,1
"765",51,5,386773,10,13,5,12,2,5,2,0,0,55,39,2
"766",32,5,283268,1,6,6,8,5,5,1,0,0,42,39,1
"767",31,8,301526,16,10,4,8,3,5,2,0,0,40,39,1
"768",22,5,151790,16,10,3,12,6,5,1,0,0,30,11,1
"769",47,7,106252,10,13,1,12,2,5,1,0,0,50,39,1
"770",32,5,188557,12,9,5,7,2,5,2,0,0,40,39,1
"771",26,5,171114,16,10,5,5,2,5,1,0,0,38,39,1
"772",37,5,327323,5,3,6,5,2,5,2,0,0,32,13,1
"773",31,5,244147,12,9,1,3,5,5,2,0,0,55,39,1
"774",37,5,280282,9,11,3,13,6,5,1,0,0,24,39,2
"775",55,5,116442,12,9,5,12,2,5,2,0,0,38,39,1
"776",23,3,282579,9,11,1,13,2,5,2,0,0,56,39,1
"777",36,5,51838,16,10,1,1,5,5,1,0,0,40,39,1
"778",34,5,73585,13,14,3,10,1,5,2,0,0,40,39,1
"779",43,5,226902,10,13,3,12,1,5,2,0,0,50,39,2
"780",54,5,279129,16,10,5,13,2,5,2,0,0,40,39,1
"781",43,8,146908,16,10,3,3,1,5,2,0,0,40,39,1
"782",28,5,196690,9,11,5,7,2,5,1,0,1669,42,39,1
"783",40,5,130760,9,11,3,4,1,5,2,0,0,50,39,2
"784",41,7,49572,16,10,3,4,1,5,2,0,0,60,39,1
"785",40,5,237601,10,13,5,12,2,4,1,0,0,55,39,2
"786",42,5,169628,16,10,1,1,2,3,1,0,0,38,39,1
"787",61,7,36671,12,9,3,5,1,5,2,0,2352,50,39,1
"788",18,5,231193,3,8,5,7,4,5,2,0,0,30,39,1
"790",21,1,149704,12,9,5,3,2,5,1,1055,0,40,39,1
"791",48,5,102102,9,11,3,13,1,5,2,0,0,50,39,2
"792",41,6,32185,10,13,3,13,1,5,2,0,0,40,39,1
"793",18,1,196061,16,10,5,3,4,5,2,0,0,33,39,1
"794",23,5,211046,12,9,5,12,2,5,1,2463,0,40,39,1
"795",60,5,31577,12,9,3,14,1,5,2,0,0,60,39,2
"796",22,5,162343,16,10,5,8,3,3,2,0,0,20,39,1
"797",61,5,128831,12,9,3,7,1,5,2,0,0,40,39,1
"798",25,5,316688,12,9,5,7,2,3,2,0,0,40,39,1
"799",46,5,90758,13,14,5,13,2,5,2,0,0,35,39,2
"800",43,5,274363,10,13,3,4,1,5,2,0,1902,40,9,2
"801",43,5,154538,8,12,1,3,2,5,2,0,0,40,39,1
"802",24,5,106085,12,9,5,8,4,3,2,0,1721,30,39,1
"803",68,7,315859,2,7,5,5,5,5,2,0,0,20,39,1
"804",31,5,51471,12,9,1,1,5,5,1,0,0,38,39,1
"805",17,5,193830,2,7,5,12,4,5,1,0,0,20,39,1
"806",32,5,231043,12,9,3,3,1,5,2,5178,0,48,39,2
"807",50,1,23780,13,14,4,3,3,5,2,0,0,40,39,1
"808",33,5,169879,10,13,3,10,1,5,2,3103,0,47,39,2
"809",64,5,270333,10,13,3,10,1,5,2,0,0,40,39,2
"810",20,5,138768,12,9,5,14,4,5,2,0,0,30,39,1
"811",30,5,191571,12,9,6,8,4,5,1,0,0,36,39,1
"812",22,1,219941,16,10,5,3,4,3,2,0,0,40,39,1
"813",43,5,94113,16,10,1,4,2,5,2,0,0,45,39,1
"814",22,5,137510,16,10,5,1,4,5,2,0,0,40,39,1
"815",17,5,32607,1,6,5,5,4,5,2,0,0,20,39,1
"817",41,5,254440,9,11,5,10,2,5,1,0,0,60,39,1
"818",56,5,186556,16,10,3,3,1,5,2,0,0,50,39,2
"819",64,5,169871,12,9,3,14,1,5,2,0,0,45,39,1
"820",47,5,191277,12,9,3,14,1,5,2,0,0,50,39,2
"821",48,5,167159,9,11,5,1,5,5,2,0,0,40,39,1
"822",31,5,171871,13,14,5,10,2,5,1,0,0,46,39,1
"823",29,5,154411,9,11,5,13,4,5,2,0,0,40,39,1
"824",30,5,129227,12,9,7,1,2,5,1,0,0,40,39,1
"825",32,5,110331,12,9,3,4,1,5,2,0,1672,60,39,1
"826",57,5,34269,12,9,7,14,5,5,2,0,653,42,39,2
"827",62,5,174355,12,9,7,8,2,5,1,0,0,40,39,1
"828",39,5,680390,12,9,6,7,5,5,1,0,0,24,39,1
"829",43,5,233130,16,10,5,1,2,5,2,0,0,25,39,1
"830",24,6,165474,10,13,5,12,4,5,2,0,0,40,39,1
"832",53,5,194259,16,10,3,1,6,5,1,4386,0,40,39,2
"833",26,5,280093,16,10,5,6,4,5,2,0,0,40,39,1
"834",73,7,177387,12,9,3,4,1,5,2,0,0,40,39,1
"835",72,1,28929,2,7,7,3,2,5,1,0,0,24,39,1
"836",55,5,105304,12,9,3,7,1,5,2,0,0,40,39,1
"837",25,5,499233,12,9,1,1,2,5,2,0,0,40,39,1
"838",41,5,180572,10,13,1,10,2,5,1,0,0,50,39,2
"839",24,5,321435,10,13,5,4,2,5,2,0,0,50,39,1
"841",17,5,198124,2,7,5,12,4,5,2,0,0,20,39,1
"842",35,5,135162,16,10,3,3,1,5,2,0,0,50,39,1
"843",51,5,146813,16,10,3,10,1,5,2,0,0,40,39,2
"844",62,3,291175,10,13,7,10,2,5,1,0,0,48,39,1
"845",55,5,387569,12,9,3,3,1,5,2,4386,0,40,39,2
"846",43,5,102895,16,10,1,10,2,5,2,0,0,40,39,1
"847",40,3,33274,12,9,1,8,2,5,1,0,0,50,39,1
"848",37,5,86551,10,13,3,4,1,5,2,0,0,45,39,2
"849",39,5,138192,10,13,3,3,1,5,2,0,0,40,39,1
"851",61,5,99784,13,14,7,10,2,5,1,0,0,40,39,2
"852",26,5,90980,9,11,1,1,2,5,1,0,0,55,39,1
"853",46,7,177407,12,9,3,12,1,5,2,0,0,50,39,1
"854",26,5,96467,10,13,5,10,2,5,1,0,0,40,39,1
"855",48,8,327886,11,16,1,10,4,5,2,0,0,50,39,2
"856",34,5,111567,12,9,5,14,4,5,2,0,0,40,39,1
"857",34,3,166545,12,9,5,1,4,5,1,0,0,40,39,1
"858",59,5,142182,12,9,3,8,1,5,2,0,0,40,39,2
"859",34,5,188798,10,13,5,10,4,5,1,0,0,40,39,1
"860",49,5,38563,10,13,5,4,2,5,1,0,0,56,39,2
"861",18,5,216284,2,7,5,1,4,5,1,0,0,20,39,1
"862",43,5,191547,12,9,3,5,1,5,2,0,0,40,26,1
"863",48,5,285335,2,7,3,4,1,5,2,0,0,50,39,1
"865",33,5,80945,12,9,3,7,1,5,2,0,0,40,39,1
"867",21,5,62339,1,6,5,6,2,5,2,0,0,40,39,1
"868",17,5,368700,2,7,5,12,4,5,2,0,0,28,39,1
"869",39,5,176186,16,10,3,5,1,5,2,0,0,50,39,2
"870",29,7,266855,10,13,6,10,4,5,2,0,0,40,39,1
"871",44,5,48087,10,13,3,4,1,5,2,0,0,40,39,2
"872",24,5,121313,16,10,5,14,4,5,2,0,0,50,39,1
"873",71,7,143437,13,14,3,12,1,5,2,10605,0,40,39,2
"874",51,7,160724,10,13,3,12,1,2,2,0,2415,40,3,2
"875",55,5,282753,5,3,1,8,5,3,2,0,0,25,39,1
"876",41,5,194636,10,13,3,4,1,5,2,0,0,60,39,2
"878",38,5,411797,9,11,1,1,5,5,1,0,0,40,39,1
"879",39,5,117683,12,9,3,14,1,5,2,0,0,40,39,2
